scripCode,tickSize,instType,lotSize,companyName,indices,groupName,industry,isinCode,expiry,strike,multiplier,optionType,tradingSymbol
8513,5.0,SM,0,SURANI STEEL TUBES LTD,0,NA,NA,INE01ZJ01015,,0.0,0.0,,SURANI
8527,5.0,ST,0,SP REFRACTORIES LIMITED,0,NA,NA,INE0JW501011,,0.0,0.0,,SPRL
8529,1.0,EQ,0,GMR POWER AND URBAN INFRA LIMITED,0,NA,Power - Generation/Distribution,INE0CU601026,,0.0,0.0,,GMRPURILTD
8546,5.0,EQ,0,CHALET HOTELS LIMITED,"26002,26011,26043,26080,26081,26082",NA,Hotels / Resorts & Restaurants,INE427F01016,,0.0,0.0,,CHALET
8552,1.0,BE,0,BLUE COAST HOTELS LIMITED,0,NA,Hotels / Resorts & Restaurants,INE472B01011,,0.0,0.0,,BLUECOAST
8560,5.0,SM,0,COOL CAPS INDUSTRIES LTD,0,NA,NA,INE0HS001010,,0.0,0.0,,COOLCAPS
8585,1.0,EQ,0,NLC INDIA LIMITED,"26002,26011,26036,26043,26046,26080,26081,26082",NA,Power - Generation/Distribution,INE589A01014,,0.0,0.0,,NLCINDIA
8591,1.0,EQ,0,AKSH OPTIFIBRE LIMITED,0,NA,Telecom Cables,INE523B01011,,0.0,0.0,,AKSHOPTFBR
8596,1.0,EQ,0,MOTHERSON SUMI WIRING INDIA LIMITED,"26002,26011,26043,26076,26081,26082",NA,Cables - Power/Others,INE0FS801015,,0.0,0.0,,MSUMI
8606,5.0,ST,0,KN AGRI RESOURCES LIMITED,0,NA,NA,INE0KNW01016,,0.0,0.0,,KNAGRI
8608,5.0,SM,0,SWARAJ SUITING LIMITED,0,NA,NA,INE0GMR01016,,0.0,0.0,,SWARAJ
8614,1.0,EQ,0,INDO BORAX & CHEMICALS LIMITED,0,NA,Chemicals - Inorganic - Others,INE803D01021,,0.0,0.0,,INDOBORAX
8625,1.0,YW,0,SHRIRAM TRANSPORT FINANCE CO LTD -SEC RED NCD 9.30% SR. II,0,NA,NA,INE721A07ON4,,0.0,0.0,,SRTRANSFINYW
8632,1.0,EQ,0,KOTAK NIFTY 100 LOW VOL 30 ETF,0,NA,NA,INF174KA1IY5,,0.0,0.0,,LOWVOL1
8642,1.0,YZ,0,SHRIRAM TRANSPORT FINANCE CO LTD - SEC RED NCD 9.70% SR. V,0,NA,NA,INE721A07OQ7,,0.0,0.0,,SRTRANSFINYZ
8650,1.0,BE,0,BLUE CHIP INDIA LIMITED,0,NA,Finance & Investments,INE657B01025,,0.0,0.0,,BLUECHIP
8652,1.0,EQ,0,VETO SWITCHGEARS AND CABLES LIMITED,0,NA,Electric Equipment - Switchgear/Circuit Breaker,INE918N01018,,0.0,0.0,,VETO
8654,1.0,EQ,0,MOTILAL OSWAL S&P BSE LOW VOLATILITY ETF,0,NA,NA,INF247L01BL0,,0.0,0.0,,MOLOWVOL
8657,1.0,EQ,0,DEBOCK INDUSTRIES LIMITED,0,NA,NA,INE411Y01011,,0.0,0.0,,DIL
8671,5.0,SM,0,KRISHIVAL FOODS LIMITED,0,NA,NA,INE0GGO01015,,0.0,0.0,,KRISHIVAL
8687,1.0,EQ,0,MUKTA ARTS LIMITED,0,NA,Entertainment & Media,INE374B01019,,0.0,0.0,,MUKTAARTS
8696,5.0,EQ,0,VRL LOGISTICS LIMITED,"26011,26043,26082",NA,Logistics - Warehousing/Supply Chain/Others,INE366I01010,,0.0,0.0,,VRLLOG
8722,1.0,BE,0,TCI FINANCE LTD,0,NA,Non-Banking Financial Company (NBFC),INE911B01018,,0.0,0.0,,TCIFINANCE
8727,5.0,EQ,0,SHAILY ENGINEERING PLASTICS LIMITED,0,NA,Plastics - Plastic & Plastic Products,INE151G01028,,0.0,0.0,,SHAILY
8733,5.0,BE,0,S&S POWER SWITCHGEARS LTD,0,NA,Electric Equipment - Switchgear/Circuit Breaker,INE902B01017,,0.0,0.0,,S&SPOWER
8735,5.0,SM,0,P. E. ANALYTICS LIMITED,0,NA,NA,INE0KN801013,,0.0,0.0,,PROPEQUITY
8736,1.0,EQ,0,PNB GILTS LIMITED,"26011,26043",NA,Investment Company,INE859A01011,,0.0,0.0,,PNBGILTS
8766,1.0,GB,0,2.50%GOLDBONDS2027SR-VI,0,NA,NA,IN0020180561,,0.0,0.0,,SGBFEB27
8779,1.0,BE,0,MEP INFRASTRUCTURE DEVELOPERS LIMITED,0,NA,Road Infrastructure,INE776I01010,,0.0,0.0,,MEP
8789,5.0,ST,0,KRISHNA DEF AND ALD IND LTD,0,NA,NA,INE0J5601015,,0.0,0.0,,KRISHNADEF
8797,1.0,EQ,0,ORISSA BENGAL CARRIER LIMITED,0,NA,Logistics - Warehousing/Supply Chain/Others,INE426Z01016,,0.0,0.0,,OBCL
8802,5.0,BE,0,ZENITH EXPORTS LTD,0,NA,Leather/Synthetic Products,INE058B01018,,0.0,0.0,,ZENITHEXPO
8806,1.0,EQ,0,SONAM LIMITED,0,NA,NA,INE00LM01029,,0.0,0.0,,SONAMLTD
8821,1.0,N8,0,SREI INFRASTRUCTURE FINANCE(1.5%-2%UNSEC.SUB.BOND),0,NA,NA,INE872A10015,,0.0,0.0,,SREINFRAN8
8825,5.0,EQ,0,PRIVI SPECIALITY CHEMICALS LIMITED,"26011,26043",NA,Chemicals - Speciality,INE959A01019,,0.0,0.0,,PRIVISCL
8827,1.0,EQ,0,AVRO INDIA LIMITED,0,NA,Plastics - Plastic & Plastic Products,INE652Z01017,,0.0,0.0,,AVROIND
8828,1.0,EQ,0,GUJARAT AMBUJA EXPORTS LIMITED,"26002,26011,26043,26080,26081,26082",NA,Edible Oils & Solvent Extraction,INE036B01030,,0.0,0.0,,GAEL
8840,5.0,EQ,0,USHA MARTIN LIMITED,"26002,26011,26043,26080,26081,26082",NA,Steel - Alloys/Special,INE228A01035,,0.0,0.0,,USHAMART
8842,1.0,EQ,0,UMA EXPORTS LIMITED,0,NA,Trading,INE0GIU01018,,0.0,0.0,,UMAEXPORTS
8857,1.0,BE,0,IVP LIMITED,0,NA,Chemicals - Organic - Others,INE043C01018,,0.0,0.0,,IVP
8866,5.0,EQ,0,CHOICE INTERNATIONAL LIMITED,"26011,26043,26082",NA,Holding Company,INE102B01014,,0.0,0.0,,CHOICEIN
8880,1.0,BE,0,DSJ KEEP LEARNING LIMITED,0,NA,Education - Coaching/Study Material/Others,INE055C01020,,0.0,0.0,,KEEPLEARN
8882,1.0,EQ,0,TATAAML - TNIDETF,0,NA,NA,INF277KA1364,,0.0,0.0,,TNIDETF
8893,1.0,BZ,0,UNITECH LTD,0,NA,Realty,INE694A01020,,0.0,0.0,,UNITECH
8904,1.0,BE,0,VERANDA LEARNING SOLUTIONS LIMITED,0,NA,Education - Coaching/Study Material/Others,INE0IQ001011,,0.0,0.0,,VERANDA
8908,5.0,ST,0,MINDPOOL TECHNOLOGIES LTD,0,NA,NA,INE00RQ01019,,0.0,0.0,,MINDPOOL
8940,5.0,BE,0,E2E NETWORKS LIMITED,0,NA,NA,INE255Z01019,,0.0,0.0,,E2E
8944,5.0,EQ,0,RITCO LOGISTICS LIMITED,"26011,26043",NA,Logistics - Warehousing/Supply Chain/Others,INE01EG01016,,0.0,0.0,,RITCO
8953,5.0,EQ,0,ELDECO HOUSING & INDUSTRIES LIMITED,0,NA,Realty,INE668G01021,,0.0,0.0,,ELDEHSG
8954,1.0,EQ,0,TATA TELESERVICES (MAH) LTD.,"26002,26011,26036,26043,26080,26081,26082",NA,Telecom Services,INE517B01013,,0.0,0.0,,TTML
8961,1.0,BE,0,TAINWALA CHEMICALS & PLASTICS,0,NA,Plastics - Sheets/Films,INE123C01018,,0.0,0.0,,TAINWALCHM
8962,1.0,EQ,0,HARDWYN INDIA LIMITED,0,NA,Trading,INE626Z01029,,0.0,0.0,,HARDWYN
8968,5.0,EQ,0,HARIOM PIPE INDUSTRIES LIMITED,0,NA,Steel - Tubes/Pipes,INE00EV01017,,0.0,0.0,,HARIOMPIPE
8975,1.0,BE,0,PARAS PETROFILS LTD.,0,NA,Textiles - Manmade Fibre - PFY/PSF,INE162C01024,,0.0,0.0,,PARASPETRO
9002,1.0,BE,0,MRO-TEK REALTY LIMITED,0,NA,Telecom Equipments & Accessories,INE398B01018,,0.0,0.0,,MRO-TEK
9014,5.0,EQ,0,THE ANUP ENGINEERING LIMITED,0,NA,Engineering - Heavy,INE294Z01018,,0.0,0.0,,ANUP
9027,1.0,BE,0,VAXTEX COTFAB LIMITED,0,NA,NA,INE098201036,,0.0,0.0,,VCL
9035,1.0,BE,0,AUSOM ENTERPRISE LIMITED,0,NA,Trading,INE218C01016,,0.0,0.0,,AUSOMENT
9038,5.0,SM,0,JEENA SIKHO LIFECARE LTD,0,NA,NA,INE0J5801011,,0.0,0.0,,JSLL
9039,1.0,EQ,0,UFO MOVIEZ INDIA LIMITED,0,NA,Entertainment & Media,INE527H01019,,0.0,0.0,,UFO
9046,1.0,EQ,0,AGRO PHOS INDIA LIMITED,0,NA,NA,INE740V01019,,0.0,0.0,,AGROPHOS
9049,5.0,EQ,0,ROTO PUMPS LIMITED,"26011,26043",NA,Pumps,INE535D01029,,0.0,0.0,,ROTO
9051,1.0,BE,0,REGENCY CERAMICS LTD.,0,NA,Ceramics/Tiles/Sanitaryware,INE277C01012,,0.0,0.0,,REGENCERAM
9087,5.0,EQ,0,PIX TRANSMISSIONS LIMITED,"26011,26043",NA,Rubber Processing/Rubber Products,INE751B01018,,0.0,0.0,,PIXTRANS
9104,1.0,BE,0,SOMA TEXTILES & INDUSTRIES LTD,0,NA,Textiles - Composite Mills,INE314C01013,,0.0,0.0,,SOMATEX
9111,5.0,EQ,0,ARVIND FASHIONS LIMITED,"26011,26043,26082",NA,Textiles - Readymade Apparels,INE955V01021,,0.0,0.0,,ARVINDFASN
9116,1.0,EQ,0,INDO AMINES LIMITED,0,NA,Chemicals - Organic - Others,INE760F01028,,0.0,0.0,,INDOAMIN
9117,5.0,EQ,0,TIPS INDUSTRIES LIMITED,"26011,26035,26043,26082",NA,Entertainment & Media,INE716B01029,,0.0,0.0,,TIPSINDLTD
9158,1.0,EQ,0,BALAJI TELEFILMS LIMITED,0,NA,Entertainment & Media,INE794B01026,,0.0,0.0,,BALAJITELE
9168,1.0,EQ,0,UTI BSE SENSEX NEXT 50 ETF,26048,NA,NA,INF789F1AUU3,,0.0,0.0,,UTISXN50
9195,1.0,YL,0,INDIABULLS HOUSING FINANCE LIMITED SEC RE NCD 8.50% SR.IV,0,NA,NA,INE148I07LM1,,0.0,0.0,,IBULHSGFINYL
9209,1.0,YM,0,INDIABULLS HOUSING FINANCE LIMITED SEC RE NCD 9% SR.IV,0,NA,NA,INE148I07LN9,,0.0,0.0,,IBULHSGFINYM
9211,1.0,YN,0,INDIABULLS HOUSING FINANCE LIMITED SEC RE NCD SR.V,0,NA,NA,INE148I07LP4,,0.0,0.0,,IBULHSGFINYN
9218,1.0,YO,0,INDIABULLS HOUSING FINANCE LIMITED SEC RE NCD 8.20% SR.VI,0,NA,NA,INE148I07LQ2,,0.0,0.0,,IBULHSGFINYO
9219,1.0,EQ,0,TPL PLASTECH LIMITED,0,NA,Plastics - Plastic & Plastic Products,INE413G01022,,0.0,0.0,,TPLPLASTEH
9221,1.0,YP,0,INDIABULLS HOUSING FINANCE LIMITED SEC RE NCD 8.66% SR.VI,0,NA,NA,INE148I07LR0,,0.0,0.0,,IBULHSGFINYP
9253,1.0,EQ,0,NILA INFRASTRUCTURES LIMITED,0,NA,Realty,INE937C01029,,0.0,0.0,,NILAINFRA
9255,1.0,YQ,0,INDIABULLS HOUSING FINANCE LIMITED SEC RE NCD 8.75% SR.VII,0,NA,NA,INE148I07LS8,,0.0,0.0,,IBULHSGFINYQ
9260,5.0,EQ,0,ARROW GREENTECH LIMITED,0,NA,Plastics - Plastic & Plastic Products,INE570D01018,,0.0,0.0,,ARROWGREEN
9262,1.0,YR,0,INDIABULLS HOUSING FINANCE LIMITED SEC RE NCD 9.25% SR.VII,0,NA,NA,INE148I07LT6,,0.0,0.0,,IBULHSGFINYR
9273,1.0,YS,0,INDIABULLS HOUSING FINANCE LIMITED SEC RE NCD 8.43% SR.VIII,0,NA,NA,INE148I07LU4,,0.0,0.0,,IBULHSGFINYS
9277,1.0,YT,0,INDIABULLS HOUSING FINANCE LIMITED SEC RE NCD 8.89% SR.VIII,0,NA,NA,INE148I07LV2,,0.0,0.0,,IBULHSGFINYT
9288,1.0,EQ,0,KRITIKA WIRES LIMITED,0,NA,NA,INE00Z501029,,0.0,0.0,,KRITIKA
9300,5.0,BE,0,IFB AGRO INDUSTRIES LIMITED,0,NA,Beverages & Distilleries,INE076C01018,,0.0,0.0,,IFBAGRO
9309,1.0,EQ,0,STERLITE TECHNOLOGIES LTD.,"26002,26011,26043,26080,26081,26082",NA,Telecom Cables,INE089C01029,,0.0,0.0,,STLTECH
9314,5.0,BE,0,STARTECK FINANCE LIMITED,0,NA,Non-Banking Financial Company (NBFC),INE992I01013,,0.0,0.0,,STARTECK
9342,1.0,EQ,0,PRITISH NANDY COMMUNICATIONS L,0,NA,Entertainment & Media,INE392B01011,,0.0,0.0,,PNC
9348,1.0,EQ,0,INDIAN OVERSEAS BANK,"26002,26027,26036,26080,26081,26082",NA,Finance - Banks - Public Sector,INE565A01014,,0.0,0.0,,IOB
9354,5.0,EQ,0,TAJ GVK HOTELS & RESORTS LTD,"26011,26043",NA,Hotels / Resorts & Restaurants,INE586B01026,,0.0,0.0,,TAJGVK
9356,5.0,EQ,0,MSTC LIMITED,26082,NA,Trading,INE255X01014,,0.0,0.0,,MSTCLTD
9360,1.0,N4,0,U GRO CAPITAL LIMITED SEC RED NCD 10.4%,0,NA,NA,INE583D07265,,0.0,0.0,,UGROCAPN4
9362,5.0,EQ,0,CAMPUS ACTIVEWEAR LIMITED,"26002,26011,26043,26080,26081,26082",NA,Footwears,INE278Y01022,,0.0,0.0,,CAMPUS
9372,5.0,SM,0,LE MERITE EXPORTS LIMITED,0,NA,NA,INE0G1L01017,,0.0,0.0,,LEMERITE
9376,1.0,BE,0,QUINTEGRA SOLUTIONS LTD.,0,NA,IT Consulting & Software,INE033B01011,,0.0,0.0,,QUINTEGRA
9378,1.0,EQ,0,TRUCAP FINANCE LIMITED,0,NA,Finance & Investments,INE615R01029,,0.0,0.0,,TRU
9380,1.0,BZ,0,IL&FS ENGINEERING AND CONSTRUCTION COMPANY LIMITED,0,NA,Construction / Contracting & Engineering,INE369I01014,,0.0,0.0,,IL&FSENGG
9381,1.0,BZ,0,IL&FS TRANSPORTATION NETWORKS LIMITED,0,NA,Transport - Road,INE975G01012,,0.0,0.0,,IL&FSTRANS
9383,1.0,RR,0,EMBASSY OFFICE PARKS REIT,"26011,26043",NA,NA,INE041025011,,0.0,0.0,,EMBASSY
9385,5.0,EQ,0,PNC INFRATECH LIMITED,"26002,26011,26043,26080,26081,26082,26085",NA,Construction / Contracting & Engineering,INE195J01029,,0.0,0.0,,PNCINFRA
9388,1.0,BE,0,CREATIVE EYE LIMITED,0,NA,Entertainment & Media,INE230B01021,,0.0,0.0,,CREATIVEYE
9408,5.0,EQ,0,RAINBOW CHILDRENS MEDICARE LIMITED,"26002,26011,26043,26080,26081,26082",NA,Hospitals & Medical Services,INE961O01016,,0.0,0.0,,RAINBOW
9422,5.0,EQ,0,SILVER TOUCH TECHNOLOGIES LIMITED,0,NA,IT Consulting & Software,INE625X01018,,0.0,0.0,,SILVERTUC
9428,5.0,EQ,0,SKIPPER LTD,"26011,26043",NA,Engineering - General,INE439E01022,,0.0,0.0,,SKIPPER
9436,5.0,EQ,0,AXISCADES TECHNOLOGIES LIMITED,0,NA,IT Enabled Services,INE555B01013,,0.0,0.0,,AXISCADES
9463,5.0,ST,0,SONU INFRATECH LIMITED,0,NA,NA,INE0JZA01018,,0.0,0.0,,SONUINFRA
9480,5.0,EQ,0,LIFE INSURANCE CORPORATION OF INDIA,"20004,26002,26011,26012,26026,26037,26043,26082",NA,Finance - Life Insurance,INE0J1Y01017,,0.0,0.0,,LICI
9518,1.0,Y3,0,DHANI LOANS AND SERVICES LIMITED SEC RED NCD SEC RE NCD 11% SR.V,0,NA,NA,INE614X07449,,0.0,0.0,,DHANILOANSY3
9520,1.0,Y4,0,DHANI LOANS AND SERVICES LIMITED SEC RED NCD SEC RE NCD 0% SR.VI,0,NA,NA,INE614X07431,,0.0,0.0,,DHANILOANSY4
9528,1.0,Y5,0,DHANI LOANS AND SERVICES LIMITED SEC RED NCD SEC RE NCD 10.49% SR.VII,0,NA,NA,INE614X07456,,0.0,0.0,,DHANILOANSY5
9539,5.0,EQ,0,SAKAR HEALTHCARE LTD,0,NA,NA,INE732S01012,,0.0,0.0,,SAKAR
9552,5.0,EQ,0,RAIL VIKAS NIGAM LIMITED,"26002,26007,26037,26076,26077,26081,26082",NA,Construction / Contracting & Engineering,INE415G01027,,0.0,0.0,,RVNL
9553,5.0,EQ,0,PRUDENT CORPORATE ADVISORY SERVICES LIMITED,"26011,26043",NA,Finance & Investments,INE00F201020,,0.0,0.0,,PRUDENT
9558,1.0,EQ,0,AKSHAR SPINTEX LIMITED,0,NA,Textiles - Spinning - Cotton Blended,INE256Z01025,,0.0,0.0,,AKSHAR
9570,5.0,SM,0,KHFM HOSPITALITY AND FACILITY MANAGEMENT SERVICES LTD,0,NA,NA,INE00UG01014,,0.0,0.0,,KHFM
9576,1.0,EQ,0,MAHESHWARI LOGISTICS LIMITED,0,NA,NA,INE263W01010,,0.0,0.0,,MAHESHWARI
9581,5.0,EQ,0,METROPOLIS HEALTHCARE LIMITED,"26002,26011,26043,26068,26072,26080,26081,26082,26088",NA,Hospitals & Medical Services,INE112L01020,,0.0,0.0,,METROPOLIS
9585,1.0,GS,0,GOI LOAN  7.54% 2036,0,NA,NA,IN0020220029,,0.0,0.0,,754GS2036
9590,5.0,EQ,0,POLYCAB INDIA LIMITED,"26002,26007,26011,26014,26037,26043,26056,26072,26076,26079,26081,26082,26084",NA,Cables - Power/Others,INE455K01017,,0.0,0.0,,POLYCAB
9592,5.0,EQ,0,VENUS PIPES & TUBES LIMITED,0,NA,Steel - Tubes/Pipes,INE0JA001018,,0.0,0.0,,VENUSPIPES
9599,5.0,EQ,0,DELHIVERY LIMITED,"26002,26007,26011,26037,26043,26076,26081,26082",NA,Logistics - Warehousing/Supply Chain/Others,INE148O01028,,0.0,0.0,,DELHIVERY
9610,1.0,BE,0,ICDS LIMITED,0,NA,Finance & Investments,INE613B01010,,0.0,0.0,,ICDSLTD
9617,5.0,EQ,0,SUPREME PETROCHEM LIMITED,"26011,26043,26082",NA,Petrochem - Polymers,INE663A01033,,0.0,0.0,,SPLPETRO
9641,1.0,EQ,0,KHANDWALA SECURITIES LTD.,0,NA,Finance & Investments,INE060B01014,,0.0,0.0,,KHANDSE
9652,1.0,EQ,0,RELIANCE CHEMOTEX INDUSTRIES LIMITED,0,NA,Textiles - Spinning - Synthetic Blended,INE750D01016,,0.0,0.0,,RELCHEMQ
9668,5.0,EQ,0,HIKAL LIMITED,"26011,26043,26082",NA,Pharmaceuticals,INE475B01022,,0.0,0.0,,HIKAL
9673,1.0,BE,0,MEDICO REMEDIES LIMITED,0,NA,Pharmaceuticals,INE630Y01024,,0.0,0.0,,MEDICO
9678,1.0,EQ,0,SOUTH WEST PINNACLE EXPLORATION LIMITED,0,NA,Mining/Minerals,INE980Y01015,,0.0,0.0,,SOUTHWEST
9683,5.0,EQ,0,KPIT TECHNOLOGIES LIMITED,"26002,26007,26011,26037,26043,26076,26081,26082",NA,IT Consulting & Software,INE04I401011,,0.0,0.0,,KPITTECH
9685,1.0,EQ,0,TRIDENT LIMITED,"26002,26011,26036,26043,26080,26081,26082",NA,Textiles - Spinning - Cotton Blended,INE064C01022,,0.0,0.0,,TRIDENT
9741,1.0,EQ,0,PARADEEP PHOSPHATES LIMITED,"26011,26043,26082",NA,Fertilisers,INE088F01024,,0.0,0.0,,PARADEEP
9750,5.0,EQ,0,ETHOS LIMITED,"26011,26043,26082",NA,Watches,INE04TZ01018,,0.0,0.0,,ETHOSLTD
9756,5.0,EQ,0,EMUDHRA LIMITED,"26011,26043,26082",NA,IT Enabled Services,INE01QM01018,,0.0,0.0,,EMUDHRA
9764,5.0,SM,0,GLOBESECURE TECHNOLOGIES LIMITED,0,NA,NA,INE00WS01056,,0.0,0.0,,GSTL
9810,5.0,EQ,0,AETHER INDUSTRIES LIMITED,"26002,26080,26081,26082",NA,Chemicals - Speciality,INE0BWX01014,,0.0,0.0,,AETHER
9819,5.0,EQ,0,HAVELLS INDIA LIMITED,"20004,26002,26011,26012,26037,26040,26043,26058,26066,26072,26082",NA,Consumer Electronics,INE176B01034,,0.0,0.0,,HAVELLS
9847,1.0,EQ,0,NIPPON INDIA ETF NV20,0,NA,NA,INF204KB18I3,,0.0,0.0,,NV20BEES
9849,1.0,N3,0,NAVI FINSERV LIMITED NCD SR 3,0,NA,NA,INE342T07205,,0.0,0.0,,NFLN3
9852,1.0,N4,0,NAVI FINSERV LIMITED NCD SR 4,0,NA,NA,INE342T07213,,0.0,0.0,,NFLN4
9857,5.0,ST,0,RACHANA INFRASTRUCTURE LIMITED,0,NA,NA,INE02OY01016,,0.0,0.0,,RILINFRA
9858,5.0,SM,0,FIDEL SOFTECH LIMITED,0,NA,NA,INE0LQQ01019,,0.0,0.0,,FIDEL
9865,1.0,BE,0,WE WIN LIMITED,0,NA,IT Enabled Services,INE082W01014,,0.0,0.0,,WEWIN
9867,1.0,EQ,0,NEXT MEDIAWORKS LIMITED,0,NA,Advertising & Media Agency,INE747B01016,,0.0,0.0,,NEXTMEDIA
9874,1.0,EQ,0,AION-TECH SOLUTIONS LIMITED,0,NA,IT Consulting & Software,INE805A01014,,0.0,0.0,,GOLDTECH
9879,5.0,EQ,0,CHEVIOT COMPANY LIMITED,0,NA,Jute/Jute Yarn/Jute Products,INE974B01016,,0.0,0.0,,CHEVIOT
9881,1.0,BE,0,CUBEX TUBINGS LIMITED,0,NA,Metals - Non Ferrous - Copper/Copper Alloys - Prod,INE144D01012,,0.0,0.0,,CUBEXTUB
9884,1.0,BE,0,TAMILNADU TELECOMMMUNICA LTD,0,NA,Telecom Cables,INE141D01018,,0.0,0.0,,TNTELE
9893,5.0,BE,0,SMARTLINK NETWORK SYSTEMS LTD,0,NA,Finance & Investments,INE178C01020,,0.0,0.0,,SMARTLINK
9897,1.0,EQ,0,AIRAN LIMITED,0,NA,IT Enabled Services,INE645W01026,,0.0,0.0,,AIRAN
9902,1.0,EQ,0,AXITA COTTON LIMITED,0,NA,Textiles - Spinning - Cotton Blended,INE02EZ01022,,0.0,0.0,,AXITA
9917,5.0,EQ,0,NEOGEN CHEMICALS LIMITED,"26011,26043",NA,Chemicals - Speciality,INE136S01016,,0.0,0.0,,NEOGEN
9921,1.0,EQ,0,ALANKIT LIMITED,0,NA,Finance & Investments,INE914E01040,,0.0,0.0,,ALANKIT
9931,1.0,EQ,0,VIKAS LIFECARE LIMITED,0,NA,Chemicals - Speciality,INE161L01027,,0.0,0.0,,VIKASLIFE
9939,1.0,EQ,0,ONE POINT ONE SOLUTIONS LIMITED,0,NA,NA,INE840Y01029,,0.0,0.0,,ONEPOINT
9975,1.0,N6,0,MAGMA FINCORP LTD SEC RED NCD 10.27% SR. VI,0,NA,NA,INE511C07706,,0.0,0.0,,POONAWALLAN6
9982,1.0,N7,0,POONAWALLA FINCORP LIMITED SEC RED NCD 10.75%,0,NA,NA,INE511C07714,,0.0,0.0,,POONAWALLAN7
10074,1.0,EQ,0,EMAMI PAPER MILLS LIMITED,0,NA,Paper & Paper Products,INE830C01026,,0.0,0.0,,EMAMIPAP
10099,5.0,EQ,0,GODREJ CONSUMER PRODUCTS LIMITED,"20004,26002,26011,26012,26024,26037,26040,26043,26058,26072,26082",NA,Personal Care,INE102D01028,,0.0,0.0,,GODREJCP
10156,1.0,MF,0,LICNAMC - LICNFER6D,0,NA,NA,INF767K01OG2,,0.0,0.0,,SFMP8DR
10157,1.0,MF,0,LICNAMC - LICNFER6G,0,NA,NA,INF767K01OH0,,0.0,0.0,,SFMP8GD
10159,1.0,EQ,0,ORICON ENTERPRISES LIMITED,0,NA,Packaging & Containers,INE730A01022,,0.0,0.0,,ORICONENT
10176,1.0,EQ,0,SBI MUTUAL FUND - SBI-ETF 50,26048,NA,NA,INF200KA1FS1,,0.0,0.0,,SETFNIF50
10181,1.0,EQ,0,BALKRISHNA PAPER MILLS LIMITED,0,NA,Paper & Paper Products,INE875R01011,,0.0,0.0,,BALKRISHNA
10188,1.0,EQ,0,SHYAM CENTURY FERROUS LIMITED,0,NA,Ferro Alloys,INE979R01011,,0.0,0.0,,SHYAMCENT
10217,5.0,EQ,0,ADANI ENERGY SOLUTIONS LTD,"20004,26002,26012,26025,26037,26040,26041,26082",NA,Power - Transmission/Equipment,INE931S01010,,0.0,0.0,,ADANIENSOL
10227,5.0,EQ,0,MANORAMA INDUSTRIES LIMITED,0,NA,Edible Oils & Solvent Extraction,INE00VM01036,,0.0,0.0,,MANORAMA
10232,1.0,GB,0,2.50% SOVEREIGN GOLD BONDS JUNE 2030,0,NA,NA,IN0020220045,,0.0,0.0,,SGBJUN30
10238,1.0,EQ,0,CONFIDENCE PETROLEUM INDIA LIMITED,"26011,26043,26082",NA,LPG/CNG/PNG/LNG Bottling/Distribution,INE552D01024,,0.0,0.0,,CONFIPET
10243,5.0,EQ,0,SYNGENE INTERNATIONAL LIMITED,"26002,26007,26011,26037,26043,26068,26072,26076,26081,26082,26088",NA,Medical Research Services,INE398R01022,,0.0,0.0,,SYNGENE
10253,5.0,SM,0,EMKAY TAPS AND CUTTING TOOLS LIMITED,0,NA,NA,INE332S01011,,0.0,0.0,,EMKAYTOOLS
10261,1.0,GB,0,2.50%GOLDBONDS2027SR-I,0,NA,NA,IN0020190073,,0.0,0.0,,SGBJUN27
10277,5.0,EQ,0,NGL-FINE CHEM LIMITED,0,NA,Pharmaceuticals,INE887E01022,,0.0,0.0,,NGLFINE
10282,5.0,BE,0,KAYA LIMITED,0,NA,Personal Care,INE587G01015,,0.0,0.0,,KAYA
10285,1.0,EQ,0,AYM SYNTEX LIMITED,0,NA,Textiles - Processing/Texturising,INE193B01039,,0.0,0.0,,AYMSYNTEX
10293,5.0,SM,0,KCK INDUSTRIES LIMITED,0,NA,NA,INE0J1E01019,,0.0,0.0,,KCK
10297,5.0,EQ,0,PRAKASH PIPES LIMITED,0,NA,Plastics - Pipes & Fittings,INE050001010,,0.0,0.0,,PPL
10300,1.0,EQ,0,RAMA STEEL TUBES LIMITED,"26011,26043",NA,Steel - Tubes/Pipes,INE230R01035,,0.0,0.0,,RAMASTEEL
10310,1.0,EQ,0,AURUM PROPTECH LIMITED,0,NA,IT Enabled Services,INE898S01029,,0.0,0.0,,AURUM
10311,5.0,SM,0,MANGALAM WORLDWIDE LIMITED,0,NA,NA,INE0JYY01011,,0.0,0.0,,MWL
10318,5.0,BE,0,THE PERIA KARAMALAI TEA PRODUC,0,NA,NA,INE431F01018,,0.0,0.0,,PKTEA
10325,5.0,SM,0,SKP BEARING INDUSTRI. LTD,0,NA,NA,INE0KZA01016,,0.0,0.0,,SKP
10343,1.0,EQ,0,RADHIKA JEWELTECH LIMITED,"26011,26043",NA,Gems / Jewellery & Precious Metails,INE583V01021,,0.0,0.0,,RADHIKAJWE
10350,5.0,EQ,0,CSL FINANCE LIMITED,0,NA,Non-Banking Financial Company (NBFC),INE718F01018,,0.0,0.0,,CSLFINANCE
10358,1.0,BE,0,DIGICONTENT LIMITED.,0,NA,Advertising & Media Agency,INE03JI01017,,0.0,0.0,,DGCONTENT
